,date,HR_NAME,percentile
851,1995-12-31 00:00:00+00:00,North Coast,0.6666666666666667
852,1996-01-31 00:00:00+00:00,North Coast,
853,1996-02-29 00:00:00+00:00,North Coast,
854,1996-03-31 00:00:00+00:00,North Coast,0.8666666666666667
855,1996-04-30 00:00:00+00:00,North Coast,0.7833333333333334
856,1996-05-31 00:00:00+00:00,North Coast,0.5666666666666668
857,1996-06-30 00:00:00+00:00,North Coast,0.6666666666666667
858,1996-07-31 00:00:00+00:00,North Coast,0.7166666666666667
859,1996-08-31 00:00:00+00:00,North Coast,0.7166666666666667
860,1996-09-30 00:00:00+00:00,North Coast,0.8166666666666668
861,1996-10-31 00:00:00+00:00,North Coast,0.8
862,1996-11-30 00:00:00+00:00,North Coast,0.8666666666666667
863,1996-12-31 00:00:00+00:00,North Coast,0.9666666666666668
864,1997-01-31 00:00:00+00:00,North Coast,
865,1997-02-28 00:00:00+00:00,North Coast,
866,1997-03-31 00:00:00+00:00,North Coast,0.6833333333333335
867,1997-04-30 00:00:00+00:00,North Coast,0.2333333333333333
868,1997-05-31 00:00:00+00:00,North Coast,0.1666666666666666
869,1997-06-30 00:00:00+00:00,North Coast,0.35
870,1997-07-31 00:00:00+00:00,North Coast,0.4333333333333333
871,1997-08-31 00:00:00+00:00,North Coast,0.5333333333333333
872,1997-09-30 00:00:00+00:00,North Coast,0.6
873,1997-10-31 00:00:00+00:00,North Coast,0.8333333333333335
874,1997-11-30 00:00:00+00:00,North Coast,0.9
875,1997-12-31 00:00:00+00:00,North Coast,0.6
876,1998-01-31 00:00:00+00:00,North Coast,
877,1998-02-28 00:00:00+00:00,North Coast,
878,1998-03-31 00:00:00+00:00,North Coast,1.0
879,1998-04-30 00:00:00+00:00,North Coast,1.0
880,1998-05-31 00:00:00+00:00,North Coast,0.9
881,1998-06-30 00:00:00+00:00,North Coast,0.8666666666666667
882,1998-07-31 00:00:00+00:00,North Coast,0.9333333333333336
883,1998-08-31 00:00:00+00:00,North Coast,1.0
884,1998-09-30 00:00:00+00:00,North Coast,1.0
885,1998-10-31 00:00:00+00:00,North Coast,0.9166666666666669
886,1998-11-30 00:00:00+00:00,North Coast,0.9833333333333336
887,1998-12-31 00:00:00+00:00,North Coast,0.7666666666666667
888,1999-01-31 00:00:00+00:00,North Coast,
889,1999-02-28 00:00:00+00:00,North Coast,
890,1999-03-31 00:00:00+00:00,North Coast,0.7333333333333334
891,1999-04-30 00:00:00+00:00,North Coast,0.8333333333333335
892,1999-05-31 00:00:00+00:00,North Coast,0.6666666666666667
893,1999-06-30 00:00:00+00:00,North Coast,0.6166666666666667
894,1999-07-31 00:00:00+00:00,North Coast,0.6333333333333334
895,1999-08-31 00:00:00+00:00,North Coast,0.65
896,1999-09-30 00:00:00+00:00,North Coast,0.6333333333333334
897,1999-10-31 00:00:00+00:00,North Coast,0.7000000000000001
898,1999-11-30 00:00:00+00:00,North Coast,0.7666666666666667
899,1999-12-31 00:00:00+00:00,North Coast,0.45
900,2000-01-31 00:00:00+00:00,North Coast,
901,2000-02-29 00:00:00+00:00,North Coast,
902,2000-03-31 00:00:00+00:00,North Coast,0.6833333333333335
903,2000-04-30 00:00:00+00:00,North Coast,0.7000000000000001
904,2000-05-31 00:00:00+00:00,North Coast,0.5333333333333333
905,2000-06-30 00:00:00+00:00,North Coast,0.5333333333333333
906,2000-07-31 00:00:00+00:00,North Coast,0.5333333333333333
907,2000-08-31 00:00:00+00:00,North Coast,0.5833333333333334
908,2000-09-30 00:00:00+00:00,North Coast,0.5666666666666668
909,2000-10-31 00:00:00+00:00,North Coast,0.7000000000000001
910,2000-11-30 00:00:00+00:00,North Coast,0.4
911,2000-12-31 00:00:00+00:00,North Coast,0.1333333333333333
912,2001-01-31 00:00:00+00:00,North Coast,
913,2001-02-28 00:00:00+00:00,North Coast,
914,2001-03-31 00:00:00+00:00,North Coast,0.2
915,2001-04-30 00:00:00+00:00,North Coast,0.3
916,2001-05-31 00:00:00+00:00,North Coast,0.2666666666666666
917,2001-06-30 00:00:00+00:00,North Coast,0.1
918,2001-07-31 00:00:00+00:00,North Coast,0.1333333333333333
919,2001-08-31 00:00:00+00:00,North Coast,0.1
920,2001-09-30 00:00:00+00:00,North Coast,0.1333333333333333
921,2001-10-31 00:00:00+00:00,North Coast,0.1333333333333333
922,2001-11-30 00:00:00+00:00,North Coast,0.7166666666666667
923,2001-12-31 00:00:00+00:00,North Coast,0.8
924,2002-01-31 00:00:00+00:00,North Coast,
925,2002-02-28 00:00:00+00:00,North Coast,
926,2002-03-31 00:00:00+00:00,North Coast,0.4666666666666667
927,2002-04-30 00:00:00+00:00,North Coast,0.2333333333333333
928,2002-05-31 00:00:00+00:00,North Coast,0.2333333333333333
929,2002-06-30 00:00:00+00:00,North Coast,0.2666666666666666
930,2002-07-31 00:00:00+00:00,North Coast,0.2666666666666666
931,2002-08-31 00:00:00+00:00,North Coast,0.1833333333333333
932,2002-09-30 00:00:00+00:00,North Coast,0.1666666666666666
933,2002-10-31 00:00:00+00:00,North Coast,0.1666666666666666
934,2002-11-30 00:00:00+00:00,North Coast,0.3333333333333333
935,2002-12-31 00:00:00+00:00,North Coast,0.9333333333333336
936,2003-01-31 00:00:00+00:00,North Coast,
937,2003-02-28 00:00:00+00:00,North Coast,
938,2003-03-31 00:00:00+00:00,North Coast,0.5333333333333333
939,2003-04-30 00:00:00+00:00,North Coast,0.5666666666666668
940,2003-05-31 00:00:00+00:00,North Coast,0.7333333333333334
941,2003-06-30 00:00:00+00:00,North Coast,0.95
942,2003-07-31 00:00:00+00:00,North Coast,0.9
943,2003-08-31 00:00:00+00:00,North Coast,0.7166666666666667
944,2003-09-30 00:00:00+00:00,North Coast,0.7666666666666667
945,2003-10-31 00:00:00+00:00,North Coast,0.5833333333333334
946,2003-11-30 00:00:00+00:00,North Coast,0.5166666666666667
947,2003-12-31 00:00:00+00:00,North Coast,0.7000000000000001
948,2004-01-31 00:00:00+00:00,North Coast,
949,2004-02-29 00:00:00+00:00,North Coast,
950,2004-03-31 00:00:00+00:00,North Coast,0.6333333333333334
951,2004-04-30 00:00:00+00:00,North Coast,0.6666666666666667
952,2004-05-31 00:00:00+00:00,North Coast,0.4
953,2004-06-30 00:00:00+00:00,North Coast,0.4
954,2004-07-31 00:00:00+00:00,North Coast,0.4833333333333334
955,2004-08-31 00:00:00+00:00,North Coast,0.5
956,2004-09-30 00:00:00+00:00,North Coast,0.4666666666666667
957,2004-10-31 00:00:00+00:00,North Coast,0.7666666666666667
958,2004-11-30 00:00:00+00:00,North Coast,0.5166666666666667
959,2004-12-31 00:00:00+00:00,North Coast,0.5
960,2005-01-31 00:00:00+00:00,North Coast,
961,2005-02-28 00:00:00+00:00,North Coast,
962,2005-03-31 00:00:00+00:00,North Coast,0.4333333333333333
963,2005-04-30 00:00:00+00:00,North Coast,0.5166666666666667
964,2005-05-31 00:00:00+00:00,North Coast,0.8166666666666668
965,2005-06-30 00:00:00+00:00,North Coast,0.95
966,2005-07-31 00:00:00+00:00,North Coast,0.9833333333333336
967,2005-08-31 00:00:00+00:00,North Coast,0.9333333333333336
968,2005-09-30 00:00:00+00:00,North Coast,0.95
969,2005-10-31 00:00:00+00:00,North Coast,0.7000000000000001
970,2005-11-30 00:00:00+00:00,North Coast,0.7166666666666667
971,2005-12-31 00:00:00+00:00,North Coast,1.0
972,2006-01-31 00:00:00+00:00,North Coast,
973,2006-02-28 00:00:00+00:00,North Coast,
974,2006-03-31 00:00:00+00:00,North Coast,0.9
975,2006-04-30 00:00:00+00:00,North Coast,0.9
976,2006-05-31 00:00:00+00:00,North Coast,0.9833333333333336
977,2006-06-30 00:00:00+00:00,North Coast,1.0
978,2006-07-31 00:00:00+00:00,North Coast,0.7666666666666667
979,2006-08-31 00:00:00+00:00,North Coast,0.7833333333333334
980,2006-09-30 00:00:00+00:00,North Coast,0.7000000000000001
981,2006-10-31 00:00:00+00:00,North Coast,0.5333333333333333
982,2006-11-30 00:00:00+00:00,North Coast,0.6166666666666667
983,2006-12-31 00:00:00+00:00,North Coast,0.6
984,2007-01-31 00:00:00+00:00,North Coast,
985,2007-02-28 00:00:00+00:00,North Coast,
986,2007-03-31 00:00:00+00:00,North Coast,0.3666666666666667
987,2007-04-30 00:00:00+00:00,North Coast,0.4166666666666667
988,2007-05-31 00:00:00+00:00,North Coast,0.3333333333333333
989,2007-06-30 00:00:00+00:00,North Coast,0.1833333333333333
990,2007-07-31 00:00:00+00:00,North Coast,0.3333333333333333
991,2007-08-31 00:00:00+00:00,North Coast,0.3
992,2007-09-30 00:00:00+00:00,North Coast,0.3333333333333333
993,2007-10-31 00:00:00+00:00,North Coast,0.5833333333333334
994,2007-11-30 00:00:00+00:00,North Coast,0.4
995,2007-12-31 00:00:00+00:00,North Coast,0.45
996,2008-01-31 00:00:00+00:00,North Coast,
997,2008-02-29 00:00:00+00:00,North Coast,
998,2008-03-31 00:00:00+00:00,North Coast,0.5
999,2008-04-30 00:00:00+00:00,North Coast,0.4166666666666667
1000,2008-05-31 00:00:00+00:00,North Coast,0.2
1001,2008-06-30 00:00:00+00:00,North Coast,0.3
1002,2008-07-31 00:00:00+00:00,North Coast,0.3833333333333333
1003,2008-08-31 00:00:00+00:00,North Coast,0.4333333333333333
1004,2008-09-30 00:00:00+00:00,North Coast,0.3833333333333333
1005,2008-10-31 00:00:00+00:00,North Coast,0.2333333333333333
1006,2008-11-30 00:00:00+00:00,North Coast,0.5166666666666667
1007,2008-12-31 00:00:00+00:00,North Coast,0.3
1008,2009-01-31 00:00:00+00:00,North Coast,
1009,2009-02-28 00:00:00+00:00,North Coast,
1010,2009-03-31 00:00:00+00:00,North Coast,0.3333333333333333
1011,2009-04-30 00:00:00+00:00,North Coast,0.3333333333333333
1012,2009-05-31 00:00:00+00:00,North Coast,0.4333333333333333
1013,2009-06-30 00:00:00+00:00,North Coast,0.4666666666666667
1014,2009-07-31 00:00:00+00:00,North Coast,0.6
1015,2009-08-31 00:00:00+00:00,North Coast,0.4666666666666667
1016,2009-09-30 00:00:00+00:00,North Coast,0.3
1017,2009-10-31 00:00:00+00:00,North Coast,0.4
1018,2009-11-30 00:00:00+00:00,North Coast,0.2333333333333333
1019,2009-12-31 00:00:00+00:00,North Coast,0.1666666666666666
1020,2010-01-31 00:00:00+00:00,North Coast,
1021,2010-02-28 00:00:00+00:00,North Coast,
1022,2010-03-31 00:00:00+00:00,North Coast,0.5666666666666668
1023,2010-04-30 00:00:00+00:00,North Coast,0.6
1024,2010-05-31 00:00:00+00:00,North Coast,0.6666666666666667
1025,2010-06-30 00:00:00+00:00,North Coast,0.8666666666666667
1026,2010-07-31 00:00:00+00:00,North Coast,0.8333333333333335
1027,2010-08-31 00:00:00+00:00,North Coast,0.8666666666666667
1028,2010-09-30 00:00:00+00:00,North Coast,0.8166666666666668
1029,2010-10-31 00:00:00+00:00,North Coast,1.0
1030,2010-11-30 00:00:00+00:00,North Coast,0.9333333333333336
1031,2010-12-31 00:00:00+00:00,North Coast,0.8833333333333334
1032,2011-01-31 00:00:00+00:00,North Coast,
1033,2011-02-28 00:00:00+00:00,North Coast,
1034,2011-03-31 00:00:00+00:00,North Coast,0.6
1035,2011-04-30 00:00:00+00:00,North Coast,0.7833333333333334
1036,2011-05-31 00:00:00+00:00,North Coast,0.9333333333333336
1037,2011-06-30 00:00:00+00:00,North Coast,0.7666666666666667
1038,2011-07-31 00:00:00+00:00,North Coast,0.8
1039,2011-08-31 00:00:00+00:00,North Coast,0.9
1040,2011-09-30 00:00:00+00:00,North Coast,0.8833333333333334
1041,2011-10-31 00:00:00+00:00,North Coast,0.9166666666666669
1042,2011-11-30 00:00:00+00:00,North Coast,0.6666666666666667
1043,2011-12-31 00:00:00+00:00,North Coast,0.2
1044,2012-01-31 00:00:00+00:00,North Coast,
1045,2012-02-29 00:00:00+00:00,North Coast,
1046,2012-03-31 00:00:00+00:00,North Coast,0.4
1047,2012-04-30 00:00:00+00:00,North Coast,0.5166666666666667
1048,2012-05-31 00:00:00+00:00,North Coast,0.6
1049,2012-06-30 00:00:00+00:00,North Coast,0.6166666666666667
1050,2012-07-31 00:00:00+00:00,North Coast,0.5666666666666668
1051,2012-08-31 00:00:00+00:00,North Coast,0.5833333333333334
1052,2012-09-30 00:00:00+00:00,North Coast,0.5333333333333333
1053,2012-10-31 00:00:00+00:00,North Coast,0.3666666666666667
1054,2012-11-30 00:00:00+00:00,North Coast,0.8333333333333335
1055,2012-12-31 00:00:00+00:00,North Coast,0.8333333333333335
1056,2013-01-31 00:00:00+00:00,North Coast,
1057,2013-02-28 00:00:00+00:00,North Coast,
1058,2013-03-31 00:00:00+00:00,North Coast,0.0666666666666666
1059,2013-04-30 00:00:00+00:00,North Coast,0.0666666666666666
1060,2013-05-31 00:00:00+00:00,North Coast,0.1333333333333333
1061,2013-06-30 00:00:00+00:00,North Coast,0.1833333333333333
1062,2013-07-31 00:00:00+00:00,North Coast,0.1333333333333333
1063,2013-08-31 00:00:00+00:00,North Coast,0.1333333333333333
1064,2013-09-30 00:00:00+00:00,North Coast,0.2666666666666666
1065,2013-10-31 00:00:00+00:00,North Coast,0.2666666666666666
1066,2013-11-30 00:00:00+00:00,North Coast,0.1
1067,2013-12-31 00:00:00+00:00,North Coast,0.0333333333333333
1068,2014-01-31 00:00:00+00:00,North Coast,
1069,2014-02-28 00:00:00+00:00,North Coast,
1070,2014-03-31 00:00:00+00:00,North Coast,0.1333333333333333
1071,2014-04-30 00:00:00+00:00,North Coast,0.2333333333333333
1072,2014-05-31 00:00:00+00:00,North Coast,0.3333333333333333
1073,2014-06-30 00:00:00+00:00,North Coast,0.2333333333333333
1074,2014-07-31 00:00:00+00:00,North Coast,0.0666666666666666
1075,2014-08-31 00:00:00+00:00,North Coast,0.0666666666666666
1076,2014-09-30 00:00:00+00:00,North Coast,0.0666666666666666
1077,2014-10-31 00:00:00+00:00,North Coast,0.3
1078,2014-11-30 00:00:00+00:00,North Coast,0.6166666666666667
1079,2014-12-31 00:00:00+00:00,North Coast,0.7333333333333334
1080,2015-01-31 00:00:00+00:00,North Coast,
1081,2015-02-28 00:00:00+00:00,North Coast,
1082,2015-03-31 00:00:00+00:00,North Coast,0.1666666666666666
1083,2015-04-30 00:00:00+00:00,North Coast,0.1333333333333333
1084,2015-05-31 00:00:00+00:00,North Coast,0.0333333333333333
1085,2015-06-30 00:00:00+00:00,North Coast,0.0333333333333333
1086,2015-07-31 00:00:00+00:00,North Coast,0.0333333333333333
1087,2015-08-31 00:00:00+00:00,North Coast,0.0333333333333333
1088,2015-09-30 00:00:00+00:00,North Coast,0.0333333333333333
1089,2015-10-31 00:00:00+00:00,North Coast,0.0333333333333333
1090,2015-11-30 00:00:00+00:00,North Coast,0.0333333333333333
1091,2015-12-31 00:00:00+00:00,North Coast,0.5333333333333333
1092,2016-01-31 00:00:00+00:00,North Coast,
1093,2016-02-29 00:00:00+00:00,North Coast,
1094,2016-03-31 00:00:00+00:00,North Coast,0.7833333333333334
1095,2016-04-30 00:00:00+00:00,North Coast,0.6333333333333334
1096,2016-05-31 00:00:00+00:00,North Coast,0.7666666666666667
1097,2016-06-30 00:00:00+00:00,North Coast,0.4333333333333333
1098,2016-07-31 00:00:00+00:00,North Coast,0.3833333333333333
1099,2016-08-31 00:00:00+00:00,North Coast,0.4
1100,2016-09-30 00:00:00+00:00,North Coast,0.3833333333333333
1101,2016-10-31 00:00:00+00:00,North Coast,0.9666666666666668
1102,2016-11-30 00:00:00+00:00,North Coast,0.9833333333333336
1103,2016-12-31 00:00:00+00:00,North Coast,0.8833333333333334
1104,2017-01-31 00:00:00+00:00,North Coast,
1105,2017-02-28 00:00:00+00:00,North Coast,
1106,2017-03-31 00:00:00+00:00,North Coast,0.9666666666666668
1107,2017-04-30 00:00:00+00:00,North Coast,0.9666666666666668
1108,2017-05-31 00:00:00+00:00,North Coast,0.6666666666666667
1109,2017-06-30 00:00:00+00:00,North Coast,0.7000000000000001
1110,2017-07-31 00:00:00+00:00,North Coast,0.6666666666666667
1111,2017-08-31 00:00:00+00:00,North Coast,0.65
1112,2017-09-30 00:00:00+00:00,North Coast,0.7000000000000001
1113,2017-10-31 00:00:00+00:00,North Coast,0.45
1114,2017-11-30 00:00:00+00:00,North Coast,0.8
1115,2017-12-31 00:00:00+00:00,North Coast,0.4
1116,2018-01-31 00:00:00+00:00,North Coast,
1117,2018-02-28 00:00:00+00:00,North Coast,
1118,2018-03-31 00:00:00+00:00,North Coast,0.25
1119,2018-04-30 00:00:00+00:00,North Coast,0.3666666666666667
1120,2018-05-31 00:00:00+00:00,North Coast,0.5
1121,2018-06-30 00:00:00+00:00,North Coast,0.5666666666666668
1122,2018-07-31 00:00:00+00:00,North Coast,0.3
1123,2018-08-31 00:00:00+00:00,North Coast,0.3333333333333333
1124,2018-09-30 00:00:00+00:00,North Coast,0.2333333333333333
1125,2018-10-31 00:00:00+00:00,North Coast,0.2
1126,2018-11-30 00:00:00+00:00,North Coast,0.15
1127,2018-12-31 00:00:00+00:00,North Coast,0.2333333333333333
1128,2019-01-31 00:00:00+00:00,North Coast,
1129,2019-02-28 00:00:00+00:00,North Coast,
1130,2019-03-31 00:00:00+00:00,North Coast,0.8333333333333335
1131,2019-04-30 00:00:00+00:00,North Coast,0.9
1132,2019-05-31 00:00:00+00:00,North Coast,0.8666666666666667
1133,2019-06-30 00:00:00+00:00,North Coast,0.7333333333333334
1134,2019-07-31 00:00:00+00:00,North Coast,0.7166666666666667
1135,2019-08-31 00:00:00+00:00,North Coast,0.7833333333333334
1136,2019-09-30 00:00:00+00:00,North Coast,0.7000000000000001
1137,2019-10-31 00:00:00+00:00,North Coast,0.5
1138,2019-11-30 00:00:00+00:00,North Coast,0.2
1139,2019-12-31 00:00:00+00:00,North Coast,0.3
1140,2020-01-31 00:00:00+00:00,North Coast,
1141,2020-02-29 00:00:00+00:00,North Coast,
1142,2020-03-31 00:00:00+00:00,North Coast,0.0333333333333333
1143,2020-04-30 00:00:00+00:00,North Coast,0.0333333333333333
1144,2020-05-31 00:00:00+00:00,North Coast,0.0666666666666666
1145,2020-06-30 00:00:00+00:00,North Coast,0.1333333333333333
1146,2020-07-31 00:00:00+00:00,North Coast,0.2
1147,2020-08-31 00:00:00+00:00,North Coast,0.1833333333333333
1148,2020-09-30 00:00:00+00:00,North Coast,0.1
1149,2020-10-31 00:00:00+00:00,North Coast,0.0666666666666666
1150,2020-11-30 00:00:00+00:00,North Coast,0.0666666666666666
1151,2020-12-31 00:00:00+00:00,North Coast,0.0666666666666666
1152,2021-01-31 00:00:00+00:00,North Coast,
1153,2021-02-28 00:00:00+00:00,North Coast,
1154,2021-03-31 00:00:00+00:00,North Coast,0.0666666666666666
1155,2021-04-30 00:00:00+00:00,North Coast,0.0333333333333333
1156,2021-05-31 00:00:00+00:00,North Coast,0.0333333333333333
1157,2021-06-30 00:00:00+00:00,North Coast,0.0
1158,2021-07-31 00:00:00+00:00,North Coast,0.0
1159,2021-08-31 00:00:00+00:00,North Coast,0.0
1160,2021-09-30 00:00:00+00:00,North Coast,0.0
1161,2021-10-31 00:00:00+00:00,North Coast,0.9333333333333336
1162,2021-11-30 00:00:00+00:00,North Coast,0.9
1163,2021-12-31 00:00:00+00:00,North Coast,0.6333333333333334
1164,2022-01-31 00:00:00+00:00,North Coast,
1165,2022-02-28 00:00:00+00:00,North Coast,
1166,2022-03-31 00:00:00+00:00,North Coast,0.0
1167,2022-04-30 00:00:00+00:00,North Coast,0.0
1168,2022-05-31 00:00:00+00:00,North Coast,0.0666666666666666
1169,2022-06-30 00:00:00+00:00,North Coast,0.1333333333333333
1170,2022-07-31 00:00:00+00:00,North Coast,0.2333333333333333
1171,2022-08-31 00:00:00+00:00,North Coast,0.3333333333333333
1172,2022-09-30 00:00:00+00:00,North Coast,0.3333333333333333
1173,2022-10-31 00:00:00+00:00,North Coast,0.1666666666666666
1174,2022-11-30 00:00:00+00:00,North Coast,0.0666666666666666
1175,2022-12-31 00:00:00+00:00,North Coast,0.4666666666666667
1176,2023-01-31 00:00:00+00:00,North Coast,
1177,2023-02-28 00:00:00+00:00,North Coast,
1178,2023-03-31 00:00:00+00:00,North Coast,0.7833333333333334
1179,2023-04-30 00:00:00+00:00,North Coast,0.6333333333333334
1180,2023-05-31 00:00:00+00:00,North Coast,0.9
1181,2023-06-30 00:00:00+00:00,North Coast,0.5666666666666668
1182,2023-07-31 00:00:00+00:00,North Coast,0.6
1183,2023-08-31 00:00:00+00:00,North Coast,0.6
1184,2023-09-30 00:00:00+00:00,North Coast,0.5
1185,2023-10-31 00:00:00+00:00,North Coast,0.4
1186,2023-11-30 00:00:00+00:00,North Coast,0.2333333333333333
1187,2023-12-31 00:00:00+00:00,North Coast,0.4
1188,2024-01-31 00:00:00+00:00,North Coast,
1189,2024-02-29 00:00:00+00:00,North Coast,
1190,2024-03-31 00:00:00+00:00,North Coast,0.8666666666666667
1191,1991-03-31 00:00:00+00:00,North Lahontan,0.0333333333333333
1192,1991-04-30 00:00:00+00:00,North Lahontan,0.0333333333333333
1193,1991-05-31 00:00:00+00:00,North Lahontan,0.1666666666666666
1194,1991-06-30 00:00:00+00:00,North Lahontan,0.3
1195,1991-07-31 00:00:00+00:00,North Lahontan,0.4166666666666667
1196,1991-08-31 00:00:00+00:00,North Lahontan,0.5166666666666667
1197,1991-09-30 00:00:00+00:00,North Lahontan,0.4666666666666667
1198,1991-10-31 00:00:00+00:00,North Lahontan,0.3333333333333333
1199,1991-11-30 00:00:00+00:00,North Lahontan,0.3
1200,1991-12-31 00:00:00+00:00,North Lahontan,0.2333333333333333
1201,1992-01-31 00:00:00+00:00,North Lahontan,0.1551724137931034
1202,1992-02-29 00:00:00+00:00,North Lahontan,0.2068965517241379
1203,1992-03-31 00:00:00+00:00,North Lahontan,0.1166666666666666
1204,1992-04-30 00:00:00+00:00,North Lahontan,0.2666666666666666
1205,1992-05-31 00:00:00+00:00,North Lahontan,0.0666666666666666
1206,1992-06-30 00:00:00+00:00,North Lahontan,0.0666666666666666
1207,1992-07-31 00:00:00+00:00,North Lahontan,0.0666666666666666
1208,1992-08-31 00:00:00+00:00,North Lahontan,0.0666666666666666
1209,1992-09-30 00:00:00+00:00,North Lahontan,0.1333333333333333
1210,1992-10-31 00:00:00+00:00,North Lahontan,0.1
1211,1992-11-30 00:00:00+00:00,North Lahontan,0.1
1212,1992-12-31 00:00:00+00:00,North Lahontan,0.0333333333333333
1213,1993-01-31 00:00:00+00:00,North Lahontan,0.2758620689655172
1214,1993-02-28 00:00:00+00:00,North Lahontan,0.3793103448275862
1215,1993-03-31 00:00:00+00:00,North Lahontan,0.5
1216,1993-04-30 00:00:00+00:00,North Lahontan,0.6333333333333334
1217,1993-05-31 00:00:00+00:00,North Lahontan,0.8833333333333334
1218,1993-06-30 00:00:00+00:00,North Lahontan,0.7333333333333334
1219,1993-07-31 00:00:00+00:00,North Lahontan,0.7333333333333334
1220,1993-08-31 00:00:00+00:00,North Lahontan,0.7166666666666667
1221,1993-09-30 00:00:00+00:00,North Lahontan,0.7333333333333334
1222,1993-10-31 00:00:00+00:00,North Lahontan,0.7333333333333334
1223,1993-11-30 00:00:00+00:00,North Lahontan,0.6333333333333334
1224,1993-12-31 00:00:00+00:00,North Lahontan,0.4166666666666667
1225,1994-01-31 00:00:00+00:00,North Lahontan,0.1034482758620689
1226,1994-02-28 00:00:00+00:00,North Lahontan,0.1034482758620689
1227,1994-03-31 00:00:00+00:00,North Lahontan,0.0666666666666666
1228,1994-04-30 00:00:00+00:00,North Lahontan,0.1
1229,1994-05-31 00:00:00+00:00,North Lahontan,0.1333333333333333
1230,1994-06-30 00:00:00+00:00,North Lahontan,0.1333333333333333
1231,1994-07-31 00:00:00+00:00,North Lahontan,0.1333333333333333
1232,1994-08-31 00:00:00+00:00,North Lahontan,0.1333333333333333
1233,1994-09-30 00:00:00+00:00,North Lahontan,0.0833333333333333
1234,1994-10-31 00:00:00+00:00,North Lahontan,0.1333333333333333
1235,1994-11-30 00:00:00+00:00,North Lahontan,0.1666666666666666
1236,1994-12-31 00:00:00+00:00,North Lahontan,0.1333333333333333
1237,1995-01-31 00:00:00+00:00,North Lahontan,0.689655172413793
1238,1995-02-28 00:00:00+00:00,North Lahontan,0.7931034482758621
1239,1995-03-31 00:00:00+00:00,North Lahontan,0.8666666666666667
1240,1995-04-30 00:00:00+00:00,North Lahontan,0.7666666666666667
1241,1995-05-31 00:00:00+00:00,North Lahontan,0.7666666666666667
1242,1995-06-30 00:00:00+00:00,North Lahontan,0.9666666666666668
1243,1995-07-31 00:00:00+00:00,North Lahontan,0.9833333333333336
1244,1995-08-31 00:00:00+00:00,North Lahontan,0.9833333333333336
1245,1995-09-30 00:00:00+00:00,North Lahontan,1.0
1246,1995-10-31 00:00:00+00:00,North Lahontan,1.0
1247,1995-11-30 00:00:00+00:00,North Lahontan,0.8333333333333335
1248,1995-12-31 00:00:00+00:00,North Lahontan,0.8
1249,1996-01-31 00:00:00+00:00,North Lahontan,0.8275862068965517
1250,1996-02-29 00:00:00+00:00,North Lahontan,0.8620689655172413
1251,1996-03-31 00:00:00+00:00,North Lahontan,0.9
1252,1996-04-30 00:00:00+00:00,North Lahontan,0.9333333333333336
1253,1996-05-31 00:00:00+00:00,North Lahontan,0.9333333333333336
1254,1996-06-30 00:00:00+00:00,North Lahontan,0.8
1255,1996-07-31 00:00:00+00:00,North Lahontan,0.7000000000000001
1256,1996-08-31 00:00:00+00:00,North Lahontan,0.6666666666666667
1257,1996-09-30 00:00:00+00:00,North Lahontan,0.7000000000000001
1258,1996-10-31 00:00:00+00:00,North Lahontan,0.6833333333333335
1259,1996-11-30 00:00:00+00:00,North Lahontan,0.8666666666666667
1260,1996-12-31 00:00:00+00:00,North Lahontan,0.9666666666666668
1261,1997-01-31 00:00:00+00:00,North Lahontan,0.9827586206896552
1262,1997-02-28 00:00:00+00:00,North Lahontan,0.9827586206896552
1263,1997-03-31 00:00:00+00:00,North Lahontan,0.9833333333333336
1264,1997-04-30 00:00:00+00:00,North Lahontan,0.9666666666666668
1265,1997-05-31 00:00:00+00:00,North Lahontan,0.8333333333333335
1266,1997-06-30 00:00:00+00:00,North Lahontan,0.6666666666666667
1267,1997-07-31 00:00:00+00:00,North Lahontan,0.6333333333333334
1268,1997-08-31 00:00:00+00:00,North Lahontan,0.6333333333333334
1269,1997-09-30 00:00:00+00:00,North Lahontan,0.6333333333333334
1270,1997-10-31 00:00:00+00:00,North Lahontan,0.6833333333333335
1271,1997-11-30 00:00:00+00:00,North Lahontan,0.6833333333333335
1272,1997-12-31 00:00:00+00:00,North Lahontan,0.6666666666666667
1273,1998-01-31 00:00:00+00:00,North Lahontan,0.7586206896551724
1274,1998-02-28 00:00:00+00:00,North Lahontan,0.5862068965517241
1275,1998-03-31 00:00:00+00:00,North Lahontan,0.8
1276,1998-04-30 00:00:00+00:00,North Lahontan,0.5666666666666668
1277,1998-05-31 00:00:00+00:00,North Lahontan,0.6333333333333334
1278,1998-06-30 00:00:00+00:00,North Lahontan,0.7000000000000001
1279,1998-07-31 00:00:00+00:00,North Lahontan,0.9
1280,1998-08-31 00:00:00+00:00,North Lahontan,0.9
1281,1998-09-30 00:00:00+00:00,North Lahontan,0.9333333333333336
1282,1998-10-31 00:00:00+00:00,North Lahontan,0.9166666666666669
1283,1998-11-30 00:00:00+00:00,North Lahontan,0.9166666666666669
1284,1998-12-31 00:00:00+00:00,North Lahontan,0.8
1285,1999-01-31 00:00:00+00:00,North Lahontan,0.913793103448276
1286,1999-02-28 00:00:00+00:00,North Lahontan,0.8965517241379309
1287,1999-03-31 00:00:00+00:00,North Lahontan,0.7333333333333334
