,date,Unnamed: 0,value,month,year,Latitude,Longitude,capacity,reporting,percentage_of_reporting,value_period,day,HR_NAME,percentile,corrected_percentile,corrected_value
336,2019-01-01,4165.0,22422100.0,1,2019,142.46699999999998,-454.952,52939008.0,4.0,0.42354590399578324,22422100.0,31,Colorado River,0.03333333333333333,0.03333333333333333,22422100.0
337,2019-02-01,4169.0,22343800.0,2,2019,142.46699999999998,-454.952,52939008.0,4.0,0.4220668434134618,22343800.0,28,Colorado River,0.03333333333333333,0.03333333333333333,22343800.0
338,2019-03-01,4173.0,22218400.0,3,2019,142.46699999999998,-454.952,52939008.0,4.0,0.41969807972223433,22218400.0,31,Colorado River,0.03333333333333333,0.03333333333333333,22218400.0
339,2019-04-01,4177.0,22191500.0,4,2019,142.46699999999998,-454.952,52939008.0,4.0,0.4191899477980396,22191500.0,30,Colorado River,0.03333333333333333,0.03333333333333333,22191500.0
340,2019-05-01,4181.0,22217200.0,5,2019,142.46699999999998,-454.952,52939008.0,4.0,0.41967541212710296,22217200.0,31,Colorado River,0.03333333333333333,0.03333333333333333,22217200.0
341,2019-06-01,4185.0,23197500.0,6,2019,142.46699999999998,-454.952,52939008.0,4.0,0.43819294838316575,23197500.0,30,Colorado River,0.03333333333333333,0.03333333333333333,23197500.0
342,2019-07-01,4189.0,25603900.0,7,2019,142.46699999999998,-454.952,52939008.0,4.0,0.48364903248659286,25603900.0,31,Colorado River,0.16666666666666669,0.16666666666666669,25603900.0
343,2019-08-01,4193.0,26473200.0,8,2019,142.46699999999998,-454.952,52939008.0,4.0,0.5000698161930046,26473200.0,31,Colorado River,0.26666666666666666,0.26666666666666666,26473200.0
344,2019-09-01,4197.0,26154100.0,9,2019,142.46699999999998,-454.952,52939008.0,4.0,0.4940421248543229,26154100.0,30,Colorado River,0.26666666666666666,0.26666666666666666,26154100.0
345,2019-10-01,4201.0,25711400.0,10,2019,142.46699999999998,-454.952,52939008.0,4.0,0.4856796712171108,25711400.0,31,Colorado River,0.26666666666666666,0.26666666666666666,25711400.0
346,2019-11-01,4205.0,25409200.0,11,2019,142.46699999999998,-454.952,52939008.0,4.0,0.4799712151765292,25409200.0,30,Colorado River,0.26666666666666666,0.26666666666666666,25409200.0
347,2019-12-01,4209.0,25464200.0,12,2019,142.46699999999998,-454.952,52939008.0,4.0,0.48101014662005,25464200.0,31,Colorado River,0.26666666666666666,0.26666666666666666,25464200.0
348,2020-01-01,4213.0,25724200.0,1,2020,142.46699999999998,-454.952,52939008.0,4.0,0.485921458898512,25724200.0,31,Colorado River,0.23333333333333336,0.23333333333333336,25724200.0
349,2020-02-01,4217.0,25750900.0,2,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4864258128901849,25750900.0,29,Colorado River,0.2,0.2,25750900.0
350,2020-03-01,4221.0,25645900.0,3,2020,142.46699999999998,-454.952,52939008.0,4.0,0.48444239831619057,25645900.0,31,Colorado River,0.2,0.2,25645900.0
351,2020-04-01,4225.0,25678900.0,4,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4850657571823031,25678900.0,30,Colorado River,0.2,0.2,25678900.0
352,2020-05-01,4229.0,25365000.0,5,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4791362920891906,25365000.0,31,Colorado River,0.23333333333333336,0.23333333333333336,25365000.0
353,2020-06-01,4233.0,25484100.0,6,2020,142.46699999999998,-454.952,52939008.0,4.0,0.48138605090597847,25484100.0,30,Colorado River,0.2,0.2,25484100.0
354,2020-07-01,4237.0,25683200.0,7,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4851469827315238,25683200.0,31,Colorado River,0.2,0.2,25683200.0
355,2020-08-01,4241.0,25023400.0,8,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4726835833417959,25023400.0,31,Colorado River,0.1,0.1,25023400.0
356,2020-09-01,4245.0,25023400.0,9,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4726835833417959,25023400.0,30,Colorado River,0.16666666666666669,0.16666666666666669,25023400.0
357,2020-10-01,4249.0,23728700.0,10,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4482271371613159,23728700.0,31,Colorado River,0.06666666666666667,0.06666666666666667,23728700.0
358,2020-11-01,4253.0,23222200.0,11,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4386595230496197,23222200.0,30,Colorado River,0.06666666666666667,0.06666666666666667,23222200.0
359,2020-12-01,4257.0,22898500.0,12,2020,142.46699999999998,-454.952,52939008.0,4.0,0.4325449392629344,22898500.0,31,Colorado River,0.06666666666666667,0.06666666666666667,22898500.0
360,2021-01-01,4261.0,22589100.0,1,2021,142.46699999999998,-454.952,52939008.0,4.0,0.4267004776515646,22589100.0,31,Colorado River,0.03333333333333333,0.03333333333333333,22589100.0
361,2021-02-01,4265.0,22416500.0,2,2021,142.46699999999998,-454.952,52939008.0,4.0,0.4234401218851702,22416500.0,28,Colorado River,0.03333333333333333,0.03333333333333333,22416500.0
362,2021-03-01,4269.0,22108100.0,3,2021,142.46699999999998,-454.952,52939008.0,4.0,0.41761454993640984,22108100.0,31,Colorado River,0.0,0.0,22108100.0
363,2021-04-01,4273.0,21481900.0,4,2021,142.46699999999998,-454.952,52939008.0,4.0,0.4057858432103601,21481900.0,30,Colorado River,0.0,0.0,21481900.0
364,2021-05-01,4277.0,20719400.0,5,2021,142.46699999999998,-454.952,52939008.0,4.0,0.3913824754706397,20719400.0,31,Colorado River,0.0,0.0,20719400.0
365,2021-06-01,4281.0,20115800.0,6,2021,142.46699999999998,-454.952,52939008.0,4.0,0.379980675119564,20115800.0,30,Colorado River,0.0,0.0,20115800.0
366,2021-07-01,4285.0,19728600.0,7,2021,142.46699999999998,-454.952,52939008.0,4.0,0.3726665977571775,19728600.0,31,Colorado River,0.0,0.0,19728600.0
367,2021-08-01,4289.0,19171600.0,8,2021,142.46699999999998,-454.952,52939008.0,4.0,0.36214505568370303,19171600.0,31,Colorado River,0.0,0.0,19171600.0
368,2021-09-01,4293.0,18833100.0,9,2021,142.46699999999998,-454.952,52939008.0,4.0,0.3557509048903976,18833100.0,30,Colorado River,0.0,0.0,18833100.0
369,2021-10-01,4297.0,18455100.0,10,2021,142.46699999999998,-454.952,52939008.0,4.0,0.3486106124240182,18455100.0,31,Colorado River,0.0,0.0,18455100.0
370,2021-11-01,4301.0,18183900.0,11,2021,142.46699999999998,-454.952,52939008.0,4.0,0.34348773592433013,18183900.0,30,Colorado River,0.0,0.0,18183900.0
371,2021-12-01,4305.0,17946300.0,12,2021,142.46699999999998,-454.952,52939008.0,4.0,0.3389995520883202,17946300.0,31,Colorado River,0.0,0.0,17946300.0
372,2022-01-01,4309.0,17768000.0,1,2022,142.46699999999998,-454.952,52939008.0,4.0,0.3356315252450518,17768000.0,31,Colorado River,0.0,0.0,17768000.0
373,2022-02-01,4313.0,17515300.0,2,2022,142.46699999999998,-454.952,52939008.0,4.0,0.3308581075036389,17515300.0,28,Colorado River,0.0,0.0,17515300.0
374,2022-03-01,4317.0,17294700.0,3,2022,142.46699999999998,-454.952,52939008.0,4.0,0.32669104793198994,17294700.0,31,Colorado River,0.0,0.0,17294700.0
375,2022-04-01,4321.0,16621300.0,4,2022,142.46699999999998,-454.952,52939008.0,4.0,0.3139707491307733,16621300.0,30,Colorado River,0.0,0.0,16621300.0
376,2022-05-01,4325.0,16096900.0,5,2022,142.46699999999998,-454.952,52939008.0,4.0,0.30406501005836756,16096900.0,31,Colorado River,0.0,0.0,16096900.0
377,2022-06-01,4329.0,16164400.0,6,2022,142.46699999999998,-454.952,52939008.0,4.0,0.3053400622845067,16164400.0,30,Colorado River,0.0,0.0,16164400.0
378,2022-07-01,4333.0,16346200.0,7,2022,142.46699999999998,-454.952,52939008.0,4.0,0.30877420294690827,16346200.0,31,Colorado River,0.0,0.0,16346200.0
379,2022-08-01,4337.0,15574900.0,8,2022,142.46699999999998,-454.952,52939008.0,4.0,0.2942046061762245,15574900.0,31,Colorado River,0.0,0.0,15574899.999999998
380,2022-09-01,4341.0,15491000.0,9,2022,142.46699999999998,-454.952,52939008.0,4.0,0.29261976348329005,15491000.0,30,Colorado River,0.0,0.0,15491000.0
381,2022-10-01,4345.0,15317100.0,10,2022,142.46699999999998,-454.952,52939008.0,4.0,0.28933485115550334,15317100.0,31,Colorado River,0.0,0.0,15317100.0
382,2022-11-01,4349.0,15267100.0,11,2022,142.46699999999998,-454.952,52939008.0,4.0,0.2883903680250299,15267100.0,30,Colorado River,0.0,0.0,15267100.0
383,2022-12-01,4353.0,15106100.0,12,2022,142.46699999999998,-454.952,52939008.0,4.0,0.2853491323449053,15106100.0,31,Colorado River,0.0,0.0,15106100.0
384,2023-01-01,4357.0,15022900.0,1,2023,142.46699999999998,-454.952,52939008.0,4.0,0.28377751241579746,15022900.0,31,Colorado River,0.0,0.0,15022900.000000002
385,2023-02-01,4361.0,15153700.0,2,2023,142.46699999999998,-454.952,52939008.0,4.0,0.286248280285116,15153700.0,28,Colorado River,0.0,0.0,15153699.999999998
386,2023-03-01,4365.0,15077200.0,3,2023,142.46699999999998,-454.952,52939008.0,4.0,0.2848032210954916,15077200.0,31,Colorado River,0.0,0.0,15077200.0
387,2023-04-01,4369.0,15090900.0,4,2023,142.46699999999998,-454.952,52939008.0,4.0,0.28506200947324134,15090900.0,30,Colorado River,0.0,0.0,15090900.0
388,2023-05-01,4373.0,15476540.0,5,2023,142.46699999999998,-454.952,52939008.0,4.0,0.2923466189619571,15476540.0,31,Colorado River,0.0,0.0,15476540.0
389,2023-06-01,4377.0,18097200.0,6,2023,142.46699999999998,-454.952,52939008.0,4.0,0.34185000217608913,18097200.0,30,Colorado River,0.0,0.0,18097200.0
390,2023-07-01,4381.0,20015600.0,7,2023,142.46699999999998,-454.952,52939008.0,4.0,0.37808793092609516,20015600.0,31,Colorado River,0.0,0.0,20015600.0
391,2023-08-01,4385.0,20116200.0,8,2023,142.46699999999998,-454.952,52939008.0,4.0,0.3799882309846078,20116200.0,31,Colorado River,0.0,0.0,20116200.0
392,2023-09-01,4389.0,19982700.0,9,2023,142.46699999999998,-454.952,52939008.0,4.0,0.37746646102624365,19982700.0,30,Colorado River,0.0,0.0,19982700.0
393,2023-10-01,4393.0,19830100.0,10,2023,142.46699999999998,-454.952,52939008.0,4.0,0.3745838985120386,19830100.0,31,Colorado River,0.0,0.0,19830100.0
394,2023-11-01,4397.0,19642700.0,11,2023,142.46699999999998,-454.952,52939008.0,4.0,0.37104397573902403,19642700.0,30,Colorado River,0.0,0.0,19642700.0
395,2023-12-01,4401.0,19611300.0,12,2023,142.46699999999998,-454.952,52939008.0,4.0,0.37045084033308673,19611300.0,31,Colorado River,0.0,0.0,19611300.0
